employee_id,name,company,ticker,department,level,performance_score,total_compensation_usd,tenure_years,potential_index,origin_region,socioeconomic_origin,first_generation_professional,adversity_origin_score,mental_strength
2222-0859,Amal Al-Mutairi,Saudi Aramco,2222.SR,Operations,Director,80.0,441100,21.8,70.0,South Asia,Working class,Yes,96.4,97.6
2222-0860,Lina Al-Faraj,Saudi Aramco,2222.SR,Supply Chain,Staff,76.7,105800,5.6,63.9,Africa,Lower-middle,Yes,66.5,66.1
2222-0861,Tariq Bin Laden,Saudi Aramco,2222.SR,Operations,Principal,83.5,238800,27.7,56.8,Middle East,Middle,Yes,55.5,70.7
2222-0862,Amal Al-Zahrani,Saudi Aramco,2222.SR,Operations,Senior Director,79.7,201500,10.5,74.6,East Asia,Lower-middle,Yes,81.5,65.9
2222-0863,Sara Al-Maliki,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,77.2,168400,5.4,72.5,Middle East,Working class,Yes,95.9,64.1
2222-0864,Tariq Al-Saud,Saudi Aramco,2222.SR,Finance,Staff,70.6,183300,16.0,48.7,Middle East,Middle,No,52.9,60.5
2222-0865,Fatima Al-Faraj,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,85.3,108600,8.7,65.3,Middle East,Upper-middle,No,34.2,81.9
2222-0866,Khalid Al-Otaibi,Saudi Aramco,2222.SR,Refining & Chemicals,VP,68.4,737300,11.6,64.5,Middle East,Upper-middle,Yes,44.3,77.2
2222-0867,Layla Al-Otaibi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,84.2,273400,5.0,74.2,Middle East,Middle,No,52.8,89.0
2222-0868,Noura Al-Amri,Saudi Aramco,2222.SR,HSE/Safety,Senior,71.2,127100,19.1,75.0,Middle East,Affluent,No,11.2,41.3
2222-0869,Noura Al-Mutairi,Saudi Aramco,2222.SR,Sales & Trading,Senior,99.3,205700,9.3,63.3,South Asia,Working class,Yes,77.5,80.2
2222-0870,Saud Al-Harbi,Saudi Aramco,2222.SR,Operations,Principal,87.0,361000,27.0,69.1,Middle East,Middle,No,61.8,73.3
2222-0871,Jana Al-Nasser,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,75.7,151700,9.8,68.4,Middle East,Lower-middle,Yes,63.6,76.1
2222-0872,Hamad Al-Ghamdi,Saudi Aramco,2222.SR,People/HR,Senior Director,84.3,244100,12.3,60.9,Middle East,Lower-middle,Yes,80.2,71.8
2222-0873,Dana Bin Laden,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,66.9,63900,8.5,66.1,Middle East,Working class,Yes,85.5,59.9
2222-0874,Majed Al-Rashid,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,76.5,208900,15.0,67.2,South Asia,Affluent,No,24.2,69.6
2222-0875,Jana Al-Zahrani,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,74.0,293200,8.1,65.3,Middle East,Affluent,No,29.7,69.3
2222-0876,Abdullah Al-Harbi,Saudi Aramco,2222.SR,Upstream/Engineering,VP,82.3,470900,26.4,64.0,Middle East,Upper-middle,No,25.5,58.3
2222-0877,Reem Al-Ghamdi,Saudi Aramco,2222.SR,Refining & Chemicals,Senior Director,76.7,727400,12.1,46.0,Middle East,Lower-middle,Yes,80.6,58.9
2222-0878,Hessa Al-Subaie,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,90.7,116800,27.8,57.3,Middle East,Upper-middle,No,37.7,58.7
2222-0879,Layla Al-Amri,Saudi Aramco,2222.SR,Sales & Trading,VP,77.4,444100,19.3,72.7,Middle East,Lower-middle,Yes,74.7,79.4
2222-0880,Dana Bin Laden,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,89.3,77800,7.7,60.2,Middle East,Working class,Yes,91.7,66.6
2222-0881,Sara Al-Amri,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,78.9,114800,14.2,57.9,Middle East,Working class,Yes,100.0,86.1
2222-0882,Hamad Al-Dossari,Saudi Aramco,2222.SR,Sales & Trading,Staff,70.5,127000,7.8,56.5,Middle East,Affluent,No,24.3,63.0
2222-0883,Yousef Al-Nasser,Saudi Aramco,2222.SR,Upstream/Engineering,Director,85.8,364700,12.2,74.7,Middle East,Upper-middle,No,34.9,61.4
2222-0884,Fatima Al-Faraj,Saudi Aramco,2222.SR,Operations,Principal,66.6,727400,23.4,58.3,Middle East,Upper-middle,No,31.2,74.5
2222-0885,Mohammed Al-Qahtani,Saudi Aramco,2222.SR,Operations,Senior,81.6,55200,11.4,58.3,Middle East,Middle,No,48.8,67.0
2222-0886,Aisha Al-Hassan,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,84.9,191400,15.7,55.9,Middle East,Lower-middle,No,73.1,74.3
2222-0887,Amal Al-Nasser,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,75.2,44200,4.5,59.4,South Asia,Middle,No,42.5,79.3
2222-0888,Maryam Al-Subaie,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,93.8,49100,15.3,60.4,Middle East,Middle,No,53.0,64.3
2222-0889,Ziad Al-Ghamdi,Saudi Aramco,2222.SR,Supply Chain,Senior,72.7,116000,12.3,57.6,Middle East,Upper-middle,No,37.8,62.3
2222-0890,Layla Al-Amri,Saudi Aramco,2222.SR,Operations,Senior,90.8,182400,10.2,66.3,Africa,Middle,No,54.7,71.1
2222-0891,Khalid Al-Ghamdi,Saudi Aramco,2222.SR,Operations,Senior Director,67.5,266400,24.0,62.1,Middle East,Working class,Yes,93.8,69.9
2222-0892,Majed Al-Qahtani,Saudi Aramco,2222.SR,Operations,Senior,82.7,186400,7.5,71.0,Middle East,Lower-middle,Yes,87.1,71.7
2222-0893,Nasser Al-Sulaiman,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,75.3,182400,5.3,63.4,Middle East,Upper-middle,No,42.9,62.7
2222-0894,Majed Al-Maliki,Saudi Aramco,2222.SR,People/HR,Senior Director,75.6,489200,18.0,66.5,Middle East,Middle,Yes,49.2,59.6
2222-0895,Salem Al-Juhani,Saudi Aramco,2222.SR,Operations,Senior,74.5,88600,7.3,66.4,South Asia,Upper-middle,No,36.2,66.5
2222-0896,Faisal Al-Zahrani,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,82.5,127900,8.2,71.0,Middle East,Working class,Yes,78.2,63.1
2222-0897,Maryam Al-Dossari,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,70.1,319800,16.4,63.2,Middle East,Lower-middle,No,67.9,59.4
2222-0898,Dana Al-Harbi,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,72.4,264600,12.8,67.0,Middle East,Upper-middle,No,41.0,57.2
2222-0899,Tariq Al-Dossari,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,80.1,273300,6.7,63.0,East Asia,Middle,No,55.6,61.2
2222-0900,Khalid Al-Zahrani,Saudi Aramco,2222.SR,Upstream/Engineering,Director,86.7,296200,16.1,61.4,Middle East,Middle,No,54.3,75.4
2222-0901,Rana Al-Saud,Saudi Aramco,2222.SR,Finance,Staff,60.0,107600,11.9,57.9,Middle East,Middle,No,54.9,76.2
2222-0902,Khalid Al-Shehri,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,78.4,91700,14.4,48.3,Middle East,Middle,Yes,61.1,58.1
2222-0903,Fatima Al-Faraj,Saudi Aramco,2222.SR,Supply Chain,Staff,98.9,225200,15.7,74.9,South Asia,Lower-middle,No,65.6,59.9
2222-0904,Salem Al-Dossari,Saudi Aramco,2222.SR,People/HR,VP,82.7,1037700,24.1,61.9,South Asia,Working class,Yes,96.7,94.1
2222-0905,Dana Al-Zahrani,Saudi Aramco,2222.SR,Operations,Senior,78.5,168400,3.4,60.2,Middle East,Middle,No,55.7,59.0
2222-0906,Faisal Al-Rashid,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,68.9,181100,24.8,54.9,Middle East,Working class,Yes,86.0,56.5
2222-0907,Jana Al-Zahrani,Saudi Aramco,2222.SR,Upstream/Engineering,Senior Director,80.1,238200,17.3,64.3,South Asia,Affluent,No,10.7,68.6
2222-0908,Faisal Al-Harbi,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,78.1,454800,6.7,76.8,Middle East,Working class,Yes,93.1,60.3
2222-0909,Majed Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,70.2,177500,18.1,60.4,Middle East,Upper-middle,No,44.5,60.7
2222-0910,Lina Al-Otaibi,Saudi Aramco,2222.SR,Finance,Senior,70.8,53500,20.8,63.2,Middle East,Working class,Yes,87.9,72.4
2222-0911,Amal Al-Otaibi,Saudi Aramco,2222.SR,People/HR,Staff,87.5,170400,8.7,56.7,Middle East,Middle,No,53.7,71.6
2222-0912,Reem Al-Faraj,Saudi Aramco,2222.SR,Sales & Trading,Senior,66.7,67600,5.4,66.6,South Asia,Middle,No,45.6,73.1
2222-0913,Noura Bin Laden,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,77.8,172200,5.3,52.6,Middle East,Upper-middle,No,36.2,64.7
2222-0914,Faisal Al-Faraj,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,73.4,184200,13.7,52.8,South Asia,Working class,No,81.3,82.2
2222-0915,Maryam Al-Ghamdi,Saudi Aramco,2222.SR,Finance,Staff,70.4,124300,11.6,62.3,South Asia,Lower-middle,No,71.8,67.3
2222-0916,Hessa Al-Saud,Saudi Aramco,2222.SR,Operations,Staff,91.0,88400,17.0,58.2,Middle East,Working class,Yes,82.8,71.7
2222-0917,Hamad Al-Dossari,Saudi Aramco,2222.SR,Upstream/Engineering,Director,78.4,277700,12.0,68.8,Middle East,Lower-middle,Yes,75.7,86.6
2222-0918,Noura Al-Faraj,Saudi Aramco,2222.SR,Upstream/Engineering,VP,86.4,644100,8.6,74.3,South Asia,Middle,No,40.3,65.7
2222-0919,Ziad Al-Qahtani,Saudi Aramco,2222.SR,Operations,Senior,72.4,138300,12.5,57.0,South Asia,Working class,Yes,89.5,62.9
2222-0920,Fatima Al-Ghamdi,Saudi Aramco,2222.SR,Research & Tech,Senior Director,83.5,373700,16.8,59.0,Middle East,Middle,No,59.3,59.1
2222-0921,Khalid Al-Dossari,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,70.9,129800,2.8,56.5,Middle East,Middle,Yes,61.8,69.8
2222-0922,Dana Al-Zahrani,Saudi Aramco,2222.SR,Upstream/Engineering,Director,88.6,176600,17.6,69.4,Middle East,Lower-middle,No,47.8,80.8
2222-0923,Saud Bin Laden,Saudi Aramco,2222.SR,Upstream/Engineering,Senior Director,94.1,382500,28.1,65.9,South Asia,Middle,No,57.2,67.5
2222-0924,Faisal Al-Saud,Saudi Aramco,2222.SR,Supply Chain,Staff,74.7,425400,6.6,64.7,Middle East,Upper-middle,No,34.3,64.0
2222-0925,Huda Al-Subaie,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,73.7,158200,14.0,59.5,Middle East,Working class,Yes,81.0,89.2
2222-0926,Yousef Al-Hassan,Saudi Aramco,2222.SR,Refining & Chemicals,VP,96.3,457000,27.3,59.8,Middle East,Working class,Yes,97.6,80.3
2222-0927,Omar Al-Maliki,Saudi Aramco,2222.SR,Supply Chain,Senior,81.6,213000,16.5,80.8,Middle East,Upper-middle,No,26.1,49.5
2222-0928,Noura Al-Ghamdi,Saudi Aramco,2222.SR,Finance,Senior,62.2,119500,9.7,58.9,Africa,Lower-middle,Yes,79.6,67.1
2222-0929,Lina Al-Otaibi,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,79.0,152400,15.4,63.7,Middle East,Middle,Yes,55.5,74.6
2222-0930,Aisha Al-Otaibi,Saudi Aramco,2222.SR,Sales & Trading,Director,77.5,340200,8.7,71.3,Middle East,Lower-middle,No,61.5,59.1
2222-0931,Tariq Al-Zahrani,Saudi Aramco,2222.SR,Operations,Director,88.8,103600,6.8,69.3,Middle East,Affluent,No,34.6,69.1
2222-0932,Dana Al-Harbi,Saudi Aramco,2222.SR,Research & Tech,Senior,84.3,100100,9.3,56.2,Middle East,Middle,No,53.8,61.2
2222-0933,Rana Al-Shehri,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,72.7,162900,14.2,64.0,Middle East,Middle,Yes,70.0,52.9
2222-0934,Ziad Al-Zahrani,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,70.2,76700,8.2,60.8,Europe,Upper-middle,Yes,43.7,63.3
2222-0935,Maryam Al-Qahtani,Saudi Aramco,2222.SR,Finance,Senior,80.3,223700,25.9,47.3,Middle East,Middle,Yes,54.1,58.6
2222-0936,Nasser Al-Subaie,Saudi Aramco,2222.SR,Operations,Senior,83.9,322300,6.6,59.2,Middle East,Working class,Yes,94.4,72.6
2222-0937,Faisal Al-Otaibi,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,85.1,244900,19.2,72.5,Middle East,Lower-middle,No,82.9,78.2
2222-0938,Yousef Al-Amri,Saudi Aramco,2222.SR,Finance,Director,80.8,369700,9.6,60.4,South Asia,Upper-middle,No,39.5,73.1
2222-0939,Khalid Al-Nasser,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,73.7,112600,7.7,58.9,Middle East,Middle,No,41.1,72.6
2222-0940,Rana Al-Subaie,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,77.1,177400,8.1,63.9,South Asia,Working class,Yes,98.7,72.6
2222-0941,Tariq Al-Anazi,Saudi Aramco,2222.SR,Operations,Staff,72.1,172500,5.7,62.3,Middle East,Lower-middle,No,70.2,71.8
2222-0942,Mohammed Al-Anazi,Saudi Aramco,2222.SR,Refining & Chemicals,Senior Director,83.3,1310300,14.5,71.9,Middle East,Affluent,No,30.5,61.6
2222-0943,Reem Al-Zahrani,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,78.6,324600,15.0,64.0,Middle East,Upper-middle,Yes,57.2,71.4
2222-0944,Hamad Al-Shehri,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,77.8,204300,16.5,71.6,Middle East,Affluent,No,29.9,68.0
2222-0945,Dana Bin Laden,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,62.0,346800,17.2,61.7,Middle East,Affluent,No,30.1,61.8
2222-0946,Saud Al-Shehri,Saudi Aramco,2222.SR,Upstream/Engineering,VP,95.3,1026800,24.4,70.2,Middle East,Middle,No,49.7,57.6
2222-0947,Lina Al-Otaibi,Saudi Aramco,2222.SR,Sales & Trading,Principal,78.5,350900,17.0,54.3,Middle East,Middle,No,54.1,52.8
2222-0948,Reem Al-Mutairi,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,76.4,177600,9.8,58.3,Middle East,Upper-middle,No,35.5,57.9
2222-0949,Amal Al-Shehri,Saudi Aramco,2222.SR,Finance,Staff,88.7,116700,13.8,48.1,Middle East,Lower-middle,Yes,82.0,60.1
2222-0950,Omar Al-Anazi,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,97.2,142600,5.3,67.4,South Asia,Middle,Yes,62.5,74.5
2222-0951,Aisha Al-Shehri,Saudi Aramco,2222.SR,Finance,Staff,81.4,109000,10.5,56.8,Middle East,Lower-middle,No,59.9,61.3
2222-0952,Hamad Bin Laden,Saudi Aramco,2222.SR,Sales & Trading,Senior,83.2,101100,7.0,67.0,Middle East,Middle,Yes,67.4,90.3
2222-0953,Nasser Al-Rashid,Saudi Aramco,2222.SR,HSE/Safety,Senior,84.0,250500,8.8,60.5,Middle East,Working class,No,69.3,86.2
2222-0954,Noura Al-Saud,Saudi Aramco,2222.SR,Supply Chain,Senior Director,81.9,146300,11.8,71.3,Middle East,Middle,No,56.7,84.6
2222-0955,Saud Al-Anazi,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,80.5,269300,4.6,67.9,Middle East,Lower-middle,No,77.8,72.9
2222-0956,Rana Al-Shehri,Saudi Aramco,2222.SR,Legal & Policy,Director,88.3,335400,11.1,88.6,Southeast Asia,Working class,Yes,86.8,74.5
2222-0957,Omar Al-Subaie,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,77.4,91100,4.9,60.0,Middle East,Middle,No,45.2,49.9
2222-0958,Jana Al-Hassan,Saudi Aramco,2222.SR,Operations,Principal,74.9,568500,8.6,57.1,Middle East,Lower-middle,No,62.3,74.3
2222-0959,Rana Al-Subaie,Saudi Aramco,2222.SR,Operations,Staff,83.4,55700,12.0,64.5,Middle East,Working class,Yes,93.9,64.7
2222-0960,Sara Al-Amri,Saudi Aramco,2222.SR,Operations,Senior,68.8,73200,11.0,65.6,Southeast Asia,Lower-middle,Yes,75.0,78.2
2222-0961,Omar Al-Nasser,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,90.0,138400,25.0,49.7,South Asia,Upper-middle,No,45.2,59.1
2222-0962,Ziad Al-Hassan,Saudi Aramco,2222.SR,Operations,Staff,72.2,142900,13.7,58.5,Middle East,Middle,No,51.6,88.7
2222-0963,Layla Al-Qahtani,Saudi Aramco,2222.SR,Upstream/Engineering,C-Suite,93.0,881000,16.4,73.8,Middle East,Middle,Yes,51.0,94.9
2222-0964,Dana Al-Dossari,Saudi Aramco,2222.SR,Refining & Chemicals,Director,68.3,344800,14.4,47.2,Middle East,Affluent,No,31.2,54.6
2222-0965,Rana Al-Qahtani,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,82.9,59900,6.7,61.2,Middle East,Middle,No,48.7,70.3
2222-0966,Fatima Al-Saud,Saudi Aramco,2222.SR,Operations,Director,96.5,438200,11.7,76.1,Middle East,Upper-middle,Yes,48.4,57.2
2222-0967,Omar Al-Otaibi,Saudi Aramco,2222.SR,Upstream/Engineering,Director,98.1,345700,9.1,58.1,Middle East,Working class,Yes,100.0,83.5
2222-0968,Huda Al-Shehri,Saudi Aramco,2222.SR,Operations,Senior,79.1,100200,5.0,68.6,Middle East,Lower-middle,No,69.6,74.2
2222-0969,Amal Al-Hassan,Saudi Aramco,2222.SR,Research & Tech,Director,78.8,424300,12.0,81.5,Middle East,Upper-middle,No,36.2,66.9
2222-0970,Faisal Al-Hassan,Saudi Aramco,2222.SR,Operations,Staff,76.8,380500,5.9,63.7,Middle East,Middle,No,53.2,67.9
2222-0971,Aisha Al-Qahtani,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,84.0,67200,18.0,61.1,Europe,Upper-middle,No,42.8,49.9
2222-0972,Rana Al-Subaie,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,91.9,70500,15.8,64.2,Middle East,Lower-middle,Yes,70.0,73.9
2222-0973,Bandar Al-Saud,Saudi Aramco,2222.SR,HSE/Safety,Principal,78.8,178800,21.9,63.0,Middle East,Middle,Yes,56.7,60.9
2222-0974,Tariq Al-Saud,Saudi Aramco,2222.SR,Sales & Trading,VP,75.6,563900,12.7,66.7,Middle East,Working class,Yes,91.9,73.0
2222-0975,Faisal Al-Otaibi,Saudi Aramco,2222.SR,HSE/Safety,Director,78.3,282400,22.1,59.4,Middle East,Middle,No,49.8,68.9
2222-0976,Layla Al-Sulaiman,Saudi Aramco,2222.SR,HSE/Safety,Senior,81.4,107300,12.3,54.2,Middle East,Working class,Yes,78.1,71.5
2222-0977,Hessa Al-Juhani,Saudi Aramco,2222.SR,Upstream/Engineering,VP,88.0,916600,18.8,65.4,South Asia,Lower-middle,No,64.7,54.8
2222-0978,Ziad Al-Faraj,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,62.9,192400,11.0,62.8,Middle East,Lower-middle,Yes,73.9,83.2
2222-0979,Reem Al-Amri,Saudi Aramco,2222.SR,Upstream/Engineering,VP,96.1,435600,14.3,74.2,Middle East,Lower-middle,Yes,76.4,72.1
2222-0980,Maryam Al-Ghamdi,Saudi Aramco,2222.SR,Finance,Senior,67.4,167600,5.9,67.1,Middle East,Upper-middle,No,46.7,60.1
2222-0981,Majed Al-Faraj,Saudi Aramco,2222.SR,Supply Chain,VP,80.8,608400,10.7,73.7,Middle East,Lower-middle,Yes,71.8,68.9
2222-0982,Tariq Al-Qahtani,Saudi Aramco,2222.SR,People/HR,Staff,74.2,301400,18.4,71.3,Middle East,Upper-middle,No,40.2,60.2
2222-0983,Maryam Al-Hassan,Saudi Aramco,2222.SR,HSE/Safety,Principal,68.3,293800,9.4,75.2,Middle East,Lower-middle,No,68.8,70.0
2222-0984,Amal Al-Zahrani,Saudi Aramco,2222.SR,Upstream/Engineering,Senior Director,79.5,304200,10.5,61.3,Africa,Working class,Yes,85.9,63.1
2222-0985,Jana Al-Nasser,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,65.7,66800,4.7,55.4,Middle East,Upper-middle,No,50.4,85.8
2222-0986,Hamad Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,81.0,94200,21.8,50.4,Southeast Asia,Middle,No,35.9,55.3
2222-0987,Nasser Al-Juhani,Saudi Aramco,2222.SR,Legal & Policy,Principal,80.5,223900,15.7,61.6,Middle East,Lower-middle,Yes,86.2,64.4
2222-0988,Majed Al-Amri,Saudi Aramco,2222.SR,Operations,Staff,65.0,117200,7.8,71.8,Middle East,Working class,Yes,90.4,81.2
2222-0989,Khalid Al-Qahtani,Saudi Aramco,2222.SR,Operations,Senior,73.9,204100,6.0,68.6,Middle East,Affluent,No,24.8,51.3
2222-0990,Faisal Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,89.9,210800,10.3,59.8,Middle East,Middle,Yes,74.1,66.4
2222-0991,Maryam Al-Saud,Saudi Aramco,2222.SR,Research & Tech,Principal,86.4,146700,17.2,63.0,Africa,Middle,No,53.8,77.2
2222-0992,Saud Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,70.8,98400,3.6,56.8,South Asia,Lower-middle,Yes,80.3,69.5
2222-0993,Omar Al-Hassan,Saudi Aramco,2222.SR,Finance,Senior,75.3,59000,35.3,50.4,Middle East,Lower-middle,No,74.0,72.4
2222-0994,Omar Al-Hassan,Saudi Aramco,2222.SR,Operations,SVP,76.2,511200,14.2,77.5,Middle East,Middle,No,55.4,72.4
2222-0995,Noura Al-Qahtani,Saudi Aramco,2222.SR,Legal & Policy,Senior,83.5,113200,9.2,60.9,Middle East,Working class,Yes,82.9,76.9
2222-0996,Faisal Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,94.7,358000,11.1,60.5,Middle East,Lower-middle,Yes,85.3,66.0
2222-0997,Saud Al-Juhani,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,85.2,127800,12.2,62.5,Middle East,Upper-middle,No,30.9,64.5
2222-0998,Nasser Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,66.5,85700,15.4,62.7,Middle East,Middle,No,67.2,62.9
2222-0999,Hamad Al-Amri,Saudi Aramco,2222.SR,Supply Chain,Director,95.7,167700,12.6,68.4,Middle East,Lower-middle,Yes,73.5,80.4
2222-1000,Mohammed Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,90.3,173200,10.0,48.0,Middle East,Middle,No,56.5,52.4
